id,tenantId,inventoryItemId,url,width,height,contentType,bytes,exifRemoved,capturedAt,createdAt,publicUrl,signedUrl,position,alt,caption,variant_id
pid-tid-jcvzufq2-sid-q6j9wmhn-sfxnay,tid-jcvzufq2,sid-q6j9wmhn,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-dskuajco/original-1765116053899.jpg,,,,,f,,2026-04-03 15:35:06.748+00,,,0,,,
pid-tid-jcvzufq2-sid-of2nphtf-1qmhtq,tid-jcvzufq2,sid-of2nphtf,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5b9jyhj2/original-1766530780553.jpg,1024,1024,image/png,153362,f,,2026-04-03 15:35:08.176+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-qgkp4zr9-z4rsji,tid-jcvzufq2,sid-qgkp4zr9,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,1024,1024,image/png,66447,f,,2026-04-03 15:35:09.461+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-ee4b09c4-qnloau,tid-jcvzufq2,sid-ee4b09c4,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-oa5elf7k/original-1765116104166.jpg,,,,,f,,2026-04-03 15:35:10.998+00,,,0,,,
pid-tid-jcvzufq2-sid-1yut8frb-c3twvn,tid-jcvzufq2,sid-1yut8frb,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,,,,,f,,2026-04-03 15:35:12.347+00,,,0,,,
pid-tid-jcvzufq2-sid-k7228efh-zd2k4a,tid-jcvzufq2,sid-k7228efh,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2026-04-03 15:35:13.736+00,,,0,,,
pid-tid-jcvzufq2-sid-gx7g2t9e-txg5en,tid-jcvzufq2,sid-gx7g2t9e,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,1024,1024,image/png,138116,f,,2026-04-03 15:35:15.195+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-5sbrrhwt-kas60x,tid-jcvzufq2,sid-5sbrrhwt,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,1024,1024,image/png,103454,f,,2026-04-03 15:35:16.628+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-7c15ik83-qp4tnu,tid-jcvzufq2,sid-7c15ik83,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-04-03 15:35:17.899+00,,,0,,,
pid-tid-jcvzufq2-sid-z29nb384-8mz0dw,tid-jcvzufq2,sid-z29nb384,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,,,,,f,,2026-04-03 15:35:19.396+00,,,0,,,
pid-tid-jcvzufq2-sid-hckwvq6a-8fkhra,tid-jcvzufq2,sid-hckwvq6a,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,1024,1024,image/png,106133,f,,2026-04-03 15:35:20.698+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-rq1ez51e-3pfi21,tid-jcvzufq2,sid-rq1ez51e,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-jsc25fau/original-1765116034671.jpg,,,,,f,,2026-04-03 15:35:22.142+00,,,0,,,
pid-tid-jcvzufq2-sid-9im3cgdy-uzbr09,tid-jcvzufq2,sid-9im3cgdy,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-w9145o12/original-1765232783760.jpg,,,,,f,,2026-04-03 15:35:23.665+00,,,0,,,
pid-tid-jcvzufq2-sid-o3tdslhg-3h4pbc,tid-jcvzufq2,sid-o3tdslhg,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2026-04-03 15:35:26.299+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-trv4c5pa-s62ct4,tid-jcvzufq2,sid-trv4c5pa,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-wip35pnr/original-1765116071527.jpg,,,,,f,,2026-04-03 15:35:28.703+00,,,0,,,
pid-tid-jcvzufq2-sid-atabvcfq-u2q0c8,tid-jcvzufq2,sid-atabvcfq,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,,,,,f,,2026-04-03 15:35:30.197+00,,,0,,,
pid-tid-jcvzufq2-sid-7l6yb9w8-26mmxs,tid-jcvzufq2,sid-7l6yb9w8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-lug2msna/original-1766436716307.jpg,1024,1024,image/png,144492,f,,2026-04-03 15:35:31.402+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-zsi3im8i-ktqh57,tid-jcvzufq2,sid-zsi3im8i,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,1024,1024,image/png,177201,f,,2026-04-03 15:35:32.622+00,,,0,Product image,AI-generated product image,
pid-tid-jcvzufq2-sid-sgzg1pit-3dqkgh,tid-jcvzufq2,sid-sgzg1pit,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-6la5jgvm/original-1765116087133.jpg,,,,,f,,2026-04-03 15:35:35.121+00,,,0,,,
phid-AVR6-pid-3pgmh1mv-27la5w,tid-8622qs2t,pid-3pgmh1mv,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-042hi7ju/R4KG-PHYS-SHIP-PUBL-3ZF6/1774602996331.png,,,image/png,111066,f,,2026-05-02 13:53:43.025+00,,,1,,,
phid-AVR6-pid-3pgmh1mv-oo6dvc,tid-8622qs2t,pid-3pgmh1mv,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-042hi7ju/R4KG-PHYS-SHIP-PUBL-3ZF6/1774603020403.png,,,image/png,128448,f,,2026-05-02 13:53:43.025+00,,,0,,,
phid-R4KG-sid-6ktioup0-g9kgva,tid-042hi7ju,sid-6ktioup0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-6la5jgvm/original-1765116087133.jpg,,,,,f,,2026-05-02 21:34:02.515+00,,,0,,,
phid-R4KG-sid-zpw3rbxj-u3dm0r,tid-042hi7ju,sid-zpw3rbxj,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-4thay43d/original-1765232859130.jpg,,,,,f,,2026-05-03 01:11:42.575+00,,,0,,,
photo-ULCW-pid-ULCW-fu17jui0-akf0q3,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/primary-1778131640211-i7k7sz.png,,,image/jpeg,,t,,2026-05-07 05:27:28.349+00,,,0,Nayama Natural Attieke - Primary Image,,
photo-ULCW-pid-ULCW-fu17jui0-98xe4c,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/01-1778131640211-gu8tfd.png,,,image/jpeg,,t,,2026-05-07 05:27:28.549+00,,,1,Nayama Natural Attieke - Gallery Image 1,,
photo-ULCW-pid-ULCW-fu17jui0-g715re,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/02-1778131640211-drvceh.png,,,image/jpeg,,t,,2026-05-07 05:27:28.735+00,,,2,Nayama Natural Attieke - Gallery Image 2,,
photo-ULCW-pid-ULCW-fu17jui0-xcqx04,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/03-1778131640211-zs03y1.png,,,image/jpeg,,t,,2026-05-07 05:27:28.929+00,,,3,Nayama Natural Attieke - Gallery Image 3,,
photo-ULCW-pid-ULCW-fu17jui0-w9r569,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/04-1778131640211-nngnho.png,,,image/jpeg,,t,,2026-05-07 05:27:29.112+00,,,4,Nayama Natural Attieke - Gallery Image 4,,
photo-ULCW-pid-ULCW-fu17jui0-orjewo,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/05-1778131640211-a4zhlp.png,,,image/jpeg,,t,,2026-05-07 05:27:29.309+00,,,5,Nayama Natural Attieke - Gallery Image 5,,
photo-ULCW-pid-ULCW-fu17jui0-dnl8i1,tid-m8ijkrnk,pid-ULCW-fu17jui0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-fu17jui0/06-1778131640211-mouylx.png,,,image/jpeg,,t,,2026-05-07 05:27:29.496+00,,,6,Nayama Natural Attieke - Gallery Image 6,,
